id,CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,"CUISINE DESCRIPTION",Starred
16907,41701789,"FLACO'S PIZZERIA",MANHATTAN,3876,BROADWAY,10032,2129233733,Pizza,FALSE
16908,41378948,"MINETTA TAVERN",MANHATTAN,113,"MACDOUGAL STREET",10012,2124753850,French,FALSE
16909,41639473,SERAFINA,MANHATTAN,2178,BROADWAY,10024,2125950092,American,FALSE
16910,41356273,"MAOZ FALAFEL AND GRILL",MANHATTAN,2047,BROADWAY,10023,2123622622,Vegetarian,FALSE
16911,50003580,"XING WONG BBQ",MANHATTAN,89,"E BROADWAY",10002,2127798899,Chinese,FALSE
16912,41503714,"MISS KOREA",MANHATTAN,10,"WEST   32 STREET",10001,2125944963,Korean,FALSE
16913,41628876,"THE GREEN DOOR",MANHATTAN,600,"WEST   57 STREET",10019,2129743169,American,FALSE
16914,40381720,"MISS LILY'S 7A",MANHATTAN,109,"AVENUE A",10009,2128121482,Caribbean,FALSE
16915,41370730,"PONTY BISTRO",MANHATTAN,218,"3 AVENUE",10003,2127771616,French,FALSE
16916,50012988,"ROAST KITCHEN",MANHATTAN,423,"MADISON AVE",10017,2127536587,Mexican,FALSE
16917,41505885,"BOBBY VAN'S GRILL",MANHATTAN,120,"WEST   45 STREET",10036,2125755623,Steak,FALSE
16918,41625945,"WOLFGANG'S STEAKHOUSE",MANHATTAN,620,"8 AVENUE",10018,2129250350,American,FALSE
16919,40819045,"RATHBONES PUB",MANHATTAN,1702,"2 AVENUE",10128,2123697361,American,FALSE
16920,50008310,"DESI GALLI",MANHATTAN,101,"LEXINGTON AVE",10016,2126832292,Indian,FALSE
16921,50036898,"SUSHI SUSHI",MANHATTAN,126,"MACDOUGAL ST",10012,2124774000,Japanese,FALSE
16922,41264671,"BROTHER JIMMY'S BBQ",MANHATTAN,416,"8 AVENUE",10001,2129677603,Barbecue,FALSE
16923,50043385,"EMPANADA MAMA",MANHATTAN,95,"ALLEN ST",10002,2126730300,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",FALSE
16924,41289885,"LA PRECIOSA CHINA RESTAURANT",MANHATTAN,163,"EAST  116 STREET",10029,2123693921,Chinese,FALSE
16925,41198518,"HOME SWEET HOME",MANHATTAN,131,"CHRYSTIE STREET",10002,2122265709,American,FALSE
16926,41474875,"THE WILLIAMS MEMORIAL RESIDENCE",MANHATTAN,720,"WEST END AVENUE",10025,2123166000,American,FALSE
16927,41578677,"SARAVANA BHAVAN",MANHATTAN,81,"LEXINGTON AVENUE",10016,2126847755,Indian,FALSE
16928,50009118,BEAUTIQUE,MANHATTAN,8,"W 58TH ST",10019,2127531200,American,FALSE
16929,40925558,"PRET A MANGER",MANHATTAN,400,"PARK AVENUE",10022,2122074101,Sandwiches,FALSE
16930,40559633,"GOTHAM CAFE (INSIDE HOLIDAY INN)",MANHATTAN,440,"WEST   57 STREET",10019,2126346115,American,FALSE
16931,41701548,"TWO-BITS RETRO ARCADE",MANHATTAN,153,"ESSEX STREET",10002,2124778161,American,FALSE
16932,40928956,"HALE & HEARTY SOUP",MANHATTAN,30,"ROCKEFELLER PLAZA",10112,2122652117,"Soups & Sandwiches",FALSE
16933,41428965,"IGGY'S PIZZERIA",MANHATTAN,173,"1 AVENUE",10003,2123533331,Pizza,FALSE
16934,41513545,"THE FAT RADISH",MANHATTAN,17,"ORCHARD STREET",10002,2123004053,English,FALSE
16935,40581917,"EMPORIUM BRASIL RESTAURANT",MANHATTAN,15,"WEST   46 STREET",10036,2127644646,Brazilian,FALSE
16936,40399329,"ARTE RESTAURANT",MANHATTAN,21,"EAST    9 STREET",10003,2124730077,Italian,FALSE
16937,50041697,"SHAKESPEARE & CO",MANHATTAN,939,"LEXINGTON AVE",10065,2125700201,CafÃƒÂ©/Coffee/Tea,FALSE
16938,50001701,"CHINA XIANG",MANHATTAN,360,"W 42ND ST",10036,2129676088,Asian,FALSE
16939,40573444,"IROHA JAPANESE RESTAURANT",MANHATTAN,152,"WEST   49 STREET",10019,2123989049,Japanese,FALSE
16940,41564700,SARABETH'S,MANHATTAN,339,"GREENWICH STREET",10013,2129660421,American,FALSE
16941,41553930,"CITY WINERY",MANHATTAN,155,"VARICK STREET",10013,2126080555,American,FALSE
16942,41620607,"CAFE ONE",MANHATTAN,1619,"AMSTERDAM AVENUE",10031,2126900060,American,FALSE
16943,50059271,EMPELLON,MANHATTAN,510,"MADISON AVE",10022,2128589365,Mexican,FALSE
16944,41470208,"FINANCIER PATISSERIE",MANHATTAN,15,"VANDERBILT AVENUE",10017,2129731010,American,FALSE
16945,50046118,"VIVI BUBBLE TEA",MANHATTAN,226,"E 14TH ST",10003,2127778988,CafÃƒÂ©/Coffee/Tea,FALSE
16946,41555596,"JACQUES TORRES CHOCOLATE",MANHATTAN,30,"ROCKEFELLER PLAZA",10112,2126641804,American,FALSE
16947,41526944,CHICKPEA,MANHATTAN,110,"WILLIAM STREET",10038,2125665666,Indian,FALSE
16948,50046597,"BODEGA 88",MANHATTAN,573,"COLUMBUS AVE",10024,2127991602,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",FALSE
16949,41025692,"IL PICCOLO BUFALO",MANHATTAN,141,"MULBERRY STREET",10013,2122199068,Italian,FALSE
16950,50045463,"SUN SHINE SEAFOOD RESTAURANT",MANHATTAN,27,"DIVISION ST",10002,2123741319,Chinese,FALSE
16951,40373937,"SHUN LEE",MANHATTAN,37,"WEST   65 STREET",10023,2125958895,Chinese,FALSE
16952,50002230,TAQUITORIA,MANHATTAN,168,"LUDLOW ST",10002,2127800121,Tex-Mex,FALSE
16953,41555644,"ABURIYA KINNOSUKE",MANHATTAN,213,"EAST   45 STREET",10017,2128675454,Japanese,FALSE
16954,41089876,SARABETH'S,MANHATTAN,40,"CENTRAL PARK SOUTH",10019,2128265959,American,FALSE
16955,40698892,"15 EAST RESTAURANT",MANHATTAN,15,"EAST   15 STREET",10003,2126479915,Japanese,FALSE
16956,50001789,"RESTAURANTE & PANADERIA GUATELINDA",QUEENS,170-18,"JAMAICA AVE",11432,2124706169,Spanish,FALSE
16957,41171815,"ANGEL CANDY STORE",MANHATTAN,634,"WEST  207 STREET",10034,2127420679,American,FALSE
16958,41689595,BARRACA/MACONDO,MANHATTAN,81,"GREENWICH AVENUE",10014,2124620080,Spanish,FALSE
16959,41624530,"PIO PIO",MANHATTAN,604,"10 AVENUE",10036,2124592929,Peruvian,FALSE
16960,41217779,"LITTLE ATLAS CAFE",MANHATTAN,6,"WEST    4 STREET",10012,2122535535,CafÃƒÂ©/Coffee/Tea,FALSE
16961,41378790,"STELLA'S PIZZA",MANHATTAN,110,"9 AVENUE",10011,2124624444,Pizza,FALSE
16962,41477830,"RESIDENCE INN TIMES SQUARE",MANHATTAN,1033,"6 AVENUE",10018,2127680007,American,FALSE
16963,50050022,"ESSEX TAQUERIA",MANHATTAN,123,"ESSEX ST",10002,2122608226,Mexican,FALSE
16964,41526628,"CHA CHAN TANG",MANHATTAN,45,"MOTT STREET",10013,2125772888,Chinese,FALSE
16965,41707085,JUPIOCA,MANHATTAN,39,"JOHN STREET",10038,2125744849,"Juice, Smoothies, Fruit Salads",FALSE
16966,41698152,"PRET A MANGER",MANHATTAN,825,"8 AVENUE",10019,2124598971,"Sandwiches/Salads/Mixed Buffet",FALSE
16967,40395152,"UNCLE VANYA",MANHATTAN,315,"WEST   54 STREET",10019,2122620542,Russian,FALSE
16968,41097273,"NEW UNIVERSITY DELI",MANHATTAN,603,"WEST  168 STREET",10032,2125683838,Delicatessen,FALSE
16969,50001124,"BRAZIL BRAZIL RESTUARANT",MANHATTAN,330,"WEST 46 STREET",10036,2129574300,Brazilian,FALSE
16970,41523630,"LITTLE ITALY PIZZA III",MANHATTAN,122,"UNIVERSITY PLACE",10003,2129894225,Pizza/Italian,FALSE
16971,41571350,"THE MET GRILL/DOUBLE TREE HOTEL",MANHATTAN,569,"LEXINGTON AVENUE",10022,2123506081,American,FALSE
16972,50002703,"VINO LEVANTINO",MANHATTAN,210,"WEST 94TH STREET",10025,2122803333,Mediterranean,FALSE
16973,41537020,"NEW KIM TUONG RESTAURANT",MANHATTAN,83,"CHRYSTIE STREET",10002,2129662878,Chinese,FALSE
16974,41420291,"THE KING COLE BAR AND SALON",MANHATTAN,2,"EAST   55 STREET",10022,2123396800,American,FALSE
16975,40366661,"BABY BO'S CANTINA",MANHATTAN,627,"2 AVENUE",10016,2127792656,Tex-Mex,FALSE
16976,41318348,"SOCARRAT (PAELLA BAR AND WINE BAR)",MANHATTAN,259,"WEST   19 STREET",10011,2124621000,Spanish,FALSE
16977,40394357,"ABITINO'S PIZZA",MANHATTAN,733,"2 AVENUE",10016,2126611919,Pizza,FALSE
16978,41250025,"YUNG SUN SEAFOOD RESTAURANT",MANHATTAN,47,"EAST BROADWAY",10002,2123469888,Chinese,FALSE
16979,40937824,"CAFE ALICE",MANHATTAN,5,"EAST   47 STREET",10017,2128886969,Delicatessen,FALSE
16980,50059273,"TASTI D-LITE",MANHATTAN,523,"AMSTERDAM AVE",10024,2124961466,"Ice Cream, Gelato, Yogurt, Ices",FALSE
16981,50004713,"BEETLE HOUSE",MANHATTAN,308,"E 6TH ST",10003,2124772400,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",FALSE
16982,41597250,"CAFE TALLULAH",MANHATTAN,240,"COLUMBUS AVENUE",10023,2122091055,American,FALSE
16983,41630072,"VALBELLA MIDTOWN",MANHATTAN,520,"MADISON AVENUE",10022,2126457777,American,FALSE
16984,41024190,"CROCODILE LOUNGE",MANHATTAN,325,"EAST   14 STREET",10003,2124777747,Pizza,FALSE
16985,40692120,"NEW ROMA PIZZA",MANHATTAN,116,"DELANCY STREET",10002,2125337900,Pizza,FALSE
16986,41024174,"CAMARADAS EL BARRIO",MANHATTAN,2241,"1 AVENUE",10029,2123482703,Polynesian,FALSE
16987,41253845,Feile,MANHATTAN,133,"WEST   33 STREET",10001,2126951122,American,FALSE
16988,50005331,"Vivid Cabaret",MANHATTAN,61,"W 37TH ST",10018,2123912702,American,FALSE
16989,40859224,"MAD RIVER BAR & GRILLE",MANHATTAN,1442,"3 AVENUE",10028,2129881832,American,FALSE
16990,41706018,"PAIN D'EPICES",MANHATTAN,104,"WEST   70 STREET",10023,2124961450,Bakery,FALSE
16991,50013284,"SOHO ROOM",MANHATTAN,203,"SPRING ST",10012,2123343855,American,FALSE
16992,41546986,BEDLAM,MANHATTAN,40,"AVENUE C",10009,2122281049,American,FALSE
16993,41616574,"THE TIPPLER",MANHATTAN,75,"9 AVENUE",10011,2122060000,Armenian,FALSE
16994,50047933,"W K RESTAURANT",MANHATTAN,69,"BAYARD ST",10013,2122271333,Chinese,FALSE
16995,40396421,"CAFFE ROMA",MANHATTAN,385,"BROOME STREET",10013,2122268413,Bakery,FALSE
16996,41262792,"POPEYES LOUISIANA KITCHEN",MANHATTAN,601,"WEST  172 STREET",10032,2127811570,Chicken,FALSE
16997,50005345,MIKAKU,MANHATTAN,85,"KENMARE ST",10012,2124314820,Japanese,FALSE
16998,41046492,"CAFE EXCHANGE",MANHATTAN,49,BROADWAY,10006,2124255000,Chicken,FALSE
16999,40513184,"ACE BAR",MANHATTAN,531,"EAST    5 STREET",10009,2129798476,American,FALSE
17000,50017686,"MAISON KAYSER",MANHATTAN,2161,BROADWAY,10024,2128735900,Bakery,FALSE
17001,41252384,"ROYAL BANGLADESH INDIAN RESTAURANT",MANHATTAN,93,"1 AVENUE",10003,2126746209,Bangladeshi,FALSE
17002,41640846,"RANDOLPH BEER",MANHATTAN,343,"BROOME STREET",10013,2123343706,American,FALSE
17003,40382455,"CAFFE VIVALDI",MANHATTAN,32,"JONES STREET",10014,2126917538,CafÃƒÂ©/Coffee/Tea,FALSE
17004,41478828,"LITTLE LUZZO'S",MANHATTAN,119,"EAST   96 STREET",10128,2123692300,Pizza/Italian,FALSE
17005,41292992,KOUZAN,MANHATTAN,685,"AMSTERDAM AVENUE",10025,2122808099,Japanese,FALSE
17006,41520610,BAREBURGER,MANHATTAN,535,"LAGUARDIA PLACE",10012,2124778125,American,FALSE
17007,40554360,BIRDLAND,MANHATTAN,315,"WEST   44 STREET",10036,2125813080,American,FALSE
17008,50006097,"SOHO TIFFIN JUNCTION",MANHATTAN,42,"E 8TH ST",10003,2127770440,Indian,FALSE
17009,40364149,"AUNTIE ANNE'S PRETZELS",MANHATTAN,0,"34 STREET",10001,2122396882,Bagels/Pretzels,FALSE
17010,50033574,"CHEZ ALAIN RESTAURAUNT",MANHATTAN,2046,"7TH AVE",10027,2126787820,African,FALSE
17011,40364531,"CAFE ATELIER (ART STUDENTS LEAGUE)",MANHATTAN,215,"WEST   57 STREET",10019,2122474510,American,FALSE
17012,41174079,"DITCH PLAINS",MANHATTAN,29,"BEDFORD STREET",10014,2126330202,Continental,FALSE
17013,50014636,"BURGER HEAVEN",MANHATTAN,9,"E 53RD ST",10022,2127520340,American,FALSE
17014,41021991,"EXTRA VIRGIN",MANHATTAN,259,"WEST    4 STREET",10014,2126919359,Mediterranean,FALSE
17015,41408551,"APOLLO THEATRE CONCESSIONS",MANHATTAN,253,"WEST  125 STREET",10027,2125315328,American,FALSE
17016,41361217,"PICK A BAGEL",MANHATTAN,311,"SOUTH END AVENUE",10280,2126195100,Delicatessen,FALSE
17017,50012278,"MAMI RESTAURANT",MANHATTAN,1830,"AMSTERDAM AVE",10031,2125107481,Spanish,FALSE
17018,41621807,"WEI WEST/BEANS & GREENS",MANHATTAN,102,"NORTH END AVENUE",10282,2127861300,Asian,FALSE
17019,41128070,"TUCK SHOP",MANHATTAN,68,"EAST    1 STREET",10003,2129795200,Australian,FALSE
17020,41402316,SAZON,MANHATTAN,105,"READE STREET",10013,2124061900,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",FALSE
17021,41719234,"NEW KAM LAI RESTAURANT",MANHATTAN,890,"AMSTERDAM AVENUE",10025,2127498398,Chinese,FALSE
17022,41448651,"AMITY HALL",MANHATTAN,80,"WEST    3 STREET",10012,2126772290,American,FALSE
17023,50018698,"ATOMIC WINGS",MANHATTAN,528,"9TH AVE",10018,2127609090,American,FALSE
17024,50016460,"EL QUIJOTE",MANHATTAN,226,"W 23RD ST",10011,2129291855,Spanish,FALSE
17025,40423705,"ZARO'S BAKERY",MANHATTAN,89,"EAST   42 STREET",10017,2123767619,American,FALSE
17026,41264944,"HARRY CIPRIANI",MANHATTAN,781,"5 AVENUE",10022,2127535566,Italian,FALSE
17027,41543813,"SERGIMMO SALUMERIA",MANHATTAN,456,"9 AVENUE",10018,2129674212,Italian,FALSE
17028,41693374,"ALEX CAFE & DELI",MANHATTAN,1018,"LEXINGTON AVENUE",10021,2127449666,American,FALSE
17029,41600457,"TABATA NOODLE RESTAURANT",MANHATTAN,540,"9 AVENUE",10018,2122907681,Japanese,FALSE
17030,41246549,ORGANIQUE,MANHATTAN,110,"EAST   23 STREET",10010,2126742229,American,FALSE
17031,50058131,"THAI BKK",MANHATTAN,2021,"LEXINGTON AVE",10035,2128602737,Thai,FALSE
17032,41508109,"PURE THAI RESTAURANT",MANHATTAN,766,"9 AVENUE",10019,2125810999,Thai,FALSE
17033,50018775,ROSIE'S,MANHATTAN,29,"E 2ND ST",10003,2123350114,Mexican,FALSE
17034,40758112,"PARRILLA RESTAURANT",MANHATTAN,3920,BROADWAY,10032,2125439500,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",FALSE
17035,50044433,"OMAR'S MEDITERRANEAN CUISINE",MANHATTAN,154,"E 55TH ST",10022,2122078302,Mediterranean,FALSE
17036,50033845,DIMES,MANHATTAN,49,"CANAL ST",10002,2129251300,American,FALSE
17037,41327489,"EXCHANGE HOTEL",MANHATTAN,129,"FRONT STREET",10005,2127420003,American,FALSE
17038,41704354,"EAST PACIFIC PAN ASIAN BISTRO",MANHATTAN,120,"EAST   34 STREET",10016,2126962818,Asian,FALSE
17039,50044804,"CHEF 28",MANHATTAN,29,"E 28TH ST",10016,2126851525,Chinese/Japanese,FALSE
17040,41040475,"GRAMERCY  ALE HOUSE",MANHATTAN,272,"3 AVENUE",10010,2122601129,American,FALSE
17041,40393378,"E.J LUNCHEONETTE",MANHATTAN,1271,"THIRD AVENUE",10021,2124720600,American,FALSE
17042,41352188,"WHISKEY TAVERN",MANHATTAN,79,"BAXTER STREET",10013,2123749119,American,FALSE
17043,41464512,"Edge Funds Cafe",MANHATTAN,1540,BROADWAY,10036,2127302730,American,FALSE
17044,41636513,"BLU CAFE BY TAVALON",MANHATTAN,120,"RIVERSIDE BOULEVARD",10069,2125801200,American,FALSE
17045,41298810,HARU,MANHATTAN,1,"WALL STREET COURT",10005,2127856850,Japanese,FALSE
17046,41643343,"NYU GCASL KITCHEN",MANHATTAN,238,"THOMPSON STREET",10012,2129984872,American,FALSE
17047,40960987,"MERCHANTS NY",MANHATTAN,112,"7 AVENUE",10011,2123667267,American,FALSE
17048,50045888,"WHITE HORSE TAVERN",MANHATTAN,25,"BRIDGE ST",10004,2126689046,American,FALSE
17049,41450562,MATISSE,MANHATTAN,924,"2 AVENUE",10022,2125469300,French,FALSE
17050,50036444,"ARTURO'S PIZZA",MANHATTAN,1610,"YORK AVE",10028,2122882430,Pizza,FALSE
17051,41096100,"MATCH 65",MANHATTAN,29,"EAST   65 STREET",10065,2127374400,French,FALSE
17052,41459867,"SUSHI WEST",MANHATTAN,556,"HUDSON STREET",10014,2123371023,Japanese,FALSE
17053,50035484,SUBWAY,MANHATTAN,61,"LEXINGTON AVE",10010,2122138558,Sandwiches,FALSE
17054,40871070,ACQUA,MANHATTAN,718,"AMSTERDAM AVENUE",10025,2122222752,Italian,FALSE
17055,41520658,"V-NAM CAFE",MANHATTAN,18-20,"1 AVENUE",10009,2127806020,Vietnamese/Cambodian/Malaysia,FALSE
17056,41570413,DAWAT,MANHATTAN,210,"EAST   58 STREET",10022,2123557555,Indian,FALSE
17057,40763382,"ZUM SCHNEIDER",MANHATTAN,107109,"AVENUE C",10009,2125981098,German,FALSE
17058,40395748,"INDIGO INDIAN CUISINE",MANHATTAN,357,"EAST   50 STREET",10022,2124211919,Indian,FALSE
17059,41083574,"LAND THAI KITCHEN",MANHATTAN,450,"AMSTERDAM AVENUE",10024,2125018121,Thai,FALSE
17060,40951896,STARBUCKS,MANHATTAN,125,"PARK AVENUE",10017,2125572718,CafÃƒÂ©/Coffee/Tea,FALSE
17061,41428346,"AJI SUSHI",MANHATTAN,519,"3 AVENUE",10016,2126862055,Japanese,FALSE
17062,40898273,"HALE & HEARTY SOUP",MANHATTAN,630,"LEXINGTON AVENUE",10022,2123711330,"Soups & Sandwiches",FALSE
17063,41624715,TOLOACHE,MANHATTAN,166,"EAST   82 STREET",10028,2128614505,Mexican,FALSE
17064,50064419,"BURGER JOINT IC",BROOKLYN,220,"36TH ST",11232,2123333353,American,FALSE
17065,40914702,"PIO PIO",MANHATTAN,702,"AMSTERDAM AVENUE",10025,2126653000,Peruvian,FALSE
17066,41353386,"BAR VELOCE",MANHATTAN,146,"WEST HOUSTON STREET",10012,2122539500,Tapas,FALSE
17067,41604933,"RYAN'S DAUGHTER CAFE",MANHATTAN,350,"EAST   85 STREET",10028,2126282613,Irish,FALSE
17068,40374415,"OMEN JAPANESE CUISINE",MANHATTAN,113,"THOMPSON STREET",10012,2129258923,Japanese,FALSE
17069,50004269,"PERGOLA 36",MANHATTAN,36,"W 28TH ST",10001,2126794842,Mediterranean,FALSE
17070,41531104,"AL HIRSCHFELD THEATRE",MANHATTAN,302,"WEST   45 STREET",10036,2125825472,American,FALSE
17071,41628421,KFC,MANHATTAN,1922,"3 AVENUE",10029,2124230599,American,FALSE
17072,41562328,"NATHAN'S FAMOUS",MANHATTAN,761,"7 AVENUE",10019,2127678347,Hotdogs,FALSE
17073,41572551,EATS,MANHATTAN,1055,"LEXINGTON AVENUE",10021,2123963287,American,FALSE
17074,41551883,"OTTOMANELLI N.Y. GRILL",MANHATTAN,1424,"LEXINGTON AVENUE",10128,2124266886,Italian,FALSE
17075,50035784,"BIG WONG RESTAURANT",MANHATTAN,67,"MOTT ST",10013,2129640540,Chinese,FALSE
17076,50056245,"MING KEE KITCHEN",MANHATTAN,237,"GRAND ST STORE B",10002,2122192282,Chinese,FALSE
17077,41710645,"MIRA SUSHI",MANHATTAN,46,"WEST   22 STREET",10010,2129897889,Japanese,FALSE
17078,50014878,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,321,"E KINGSBRIDGE RD",10458,2039196337,Donuts,FALSE
17079,41705370,"AKIMOTO SUSHI",MANHATTAN,187,"CHURCH STREET",10007,2127663351,Japanese,FALSE
17080,50066224,PATISSERIE,MANHATTAN,225,"LIBERTY ST",10281,2129818500,Other,FALSE
17081,50003580,"XING WONG BBQ",MANHATTAN,89,"E BROADWAY",10002,2127798899,Chinese,FALSE
17082,41533306,"99 CENT EXPRESS PIZZA",MANHATTAN,301,"WEST   43 STREET",10036,2123155257,Pizza,FALSE
17083,50013681,"THE HOUSE IN GRAMERCY PARK",MANHATTAN,121,"E. 17th ST.",10003,2123532121,American,FALSE
17084,50001204,"MON CHER MARKET",MANHATTAN,339,BROADWAY,10013,2129650007,American,FALSE
17085,41098956,"CHIPOTLE MEXICAN GRILL",MANHATTAN,55,"EAST    8 STREET",10003,2129823081,Tex-Mex,FALSE
17086,41315391,"SOOKK THAI RESTAURANT",MANHATTAN,2686,BROADWAY,10025,2128700253,Thai,FALSE
17087,41103208,"PAPILLON BISTRO & BAR",MANHATTAN,22,"EAST   54 STREET",10022,2127549006,French,FALSE
17088,50057276,"ROTH BAR",MANHATTAN,548,"W 22ND ST",10011,2127903900,American,FALSE
17089,41097273,"NEW UNIVERSITY DELI",MANHATTAN,603,"WEST  168 STREET",10032,2125683838,Delicatessen,FALSE
17090,40906355,"DALLAS BBQ",MANHATTAN,261,"8 AVENUE",10011,2124620001,Barbecue,FALSE
17091,41296528,EVOLVE,MANHATTAN,221,"EAST 58 STREET",10022,2123553395,American,FALSE
17092,50017443,"CALICO JACKS",MANHATTAN,800,"2ND AVE",10017,2125574300,American,FALSE
17093,41705988,KURA,MANHATTAN,130,"ST MARKS PLACE",10009,2122281010,Japanese,FALSE
17094,40762853,"GREAT N.Y. NOODLETOWN",MANHATTAN,28,BOWERY,10013,2123490923,Chinese,FALSE
17095,40534870,"RAJ MAHAL INDIAN RESTAURANT",MANHATTAN,322,"EAST    6 STREET",10003,2129823632,Indian,FALSE
17096,50054857,"H&H MIDTOWN BAGELS EAST",MANHATTAN,526,"COLUMBUS AVE",10024,2124989828,Bagels/Pretzels,FALSE
17097,41155290,"CHIPOTLE MEXICAN GRILL",MANHATTAN,620,"9 AVENUE",10036,2122473275,Tex-Mex,FALSE
17098,41471168,TARTINERY,MANHATTAN,209,"MULBERRY STREET",10012,2123005838,French,FALSE
17099,41235437,"SOLO PIZZA",MANHATTAN,27,"AVENUE B",10009,2124207656,Pizza,FALSE
17100,50008826,"RAY'S PIZZA BAGEL CAFE",MANHATTAN,2,"SAINT MARKS PL",10003,2125336656,Pizza/Italian,FALSE
17101,50017015,"AL HORNO LEAN MEXICAN",MANHATTAN,1089,"2ND AVE",10022,2125469316,Mexican,FALSE
17102,50001241,"SHEEZAN RESTAURANT",MANHATTAN,183,"CHURCH STREET",10007,2129646259,Bangladeshi,FALSE
17103,41507194,"BISOUS, CIAO.",MANHATTAN,101,"STANTON STREET",10002,2122603463,Bakery,FALSE
17104,41470674,"ONE AND ONE",MANHATTAN,12,"1 AVENUE",10009,2125989126,Irish,FALSE
17105,50018152,"STAGE 3",MANHATTAN,23,"W 32ND ST",10001,2126297171,Korean,FALSE
17106,40974031,"CECI RESTAURANT",MANHATTAN,78,"SHERMAN AVENUE",10040,2125690555,Spanish,FALSE
17107,41478531,"THE RED LION",MANHATTAN,151,"BLEECKER STREET",10012,2122609797,American,FALSE
17108,50055913,"TIVOLI CAFE",MANHATTAN,283,"3RD AVE",10010,2129330629,American,FALSE
17109,50016740,"JIMBO'S HAMBURGERS",MANHATTAN,703,"LENOX AVE",10039,2122835050,American,FALSE
17110,41640757,"GINA LA FORNARINA",MANHATTAN,26,"EAST   91 STREET",10128,2128286800,Italian,FALSE
17111,40750285,"CROSSROADS (MARRIOTT MARQUIS)",MANHATTAN,1535,BROADWAY,10036,2123981900,American,FALSE
17112,50007708,"BAGEL EXPRESS11",MANHATTAN,1228,"2ND AVE",10065,2128793960,Bagels/Pretzels,FALSE
17113,41629699,"BLUE SMOKE",MANHATTAN,255,"VESEY STREET",10282,2128892005,Barbecue,FALSE
17114,50019233,"MARTHA STEWART CAFE",MANHATTAN,601,"W 26TH ST",10001,2128278789,CafÃƒÂ©/Coffee/Tea,FALSE
17115,50005675,"PIZZA 23",MANHATTAN,268,"W 23RD ST",10011,2122060999,Pizza,FALSE
17116,40511155,"THE GINGER MAN",MANHATTAN,11,"EAST   36 STREET",10016,2125323740,American,FALSE
17117,50040952,"FRESH WHITE SWAN BAKERY",MANHATTAN,88,"E BROADWAY",10002,2122265333,Bakery,FALSE
17118,50032701,KUU,MANHATTAN,20,"JOHN ST",10038,2125717177,Japanese,FALSE
17119,50018081,CHECKERS,MANHATTAN,79,"W 125TH ST",10027,2128371500,American,FALSE
17120,50015840,"GOLDEN DRAGON III",MANHATTAN,152,"NAGLE AVE",10040,2125672898,Chinese,FALSE
17121,40394066,"BOMBAY MASALA",MANHATTAN,148,"WEST   49 STREET",10019,2123028150,Indian,FALSE
17122,41235462,"MANNA'S SOUL FOOD",MANHATTAN,70,"WEST 125 STREET",10027,2128281230,"Soul Food",FALSE
17123,50036198,"KENNEDY'S CHICKEN & GRILL",MANHATTAN,1550,"SAINT NICHOLAS AVE",10040,2127814739,American,FALSE
17124,50009823,"PAM REAL THAI 49",MANHATTAN,404,"W 49TH ST",10019,2123337500,Thai,FALSE
17125,40395152,"UNCLE VANYA",MANHATTAN,315,"WEST   54 STREET",10019,2122620542,Russian,FALSE
17126,41722462,"MK KARAOKE",MANHATTAN,11,"WEST   32 STREET",10001,2125643436,Korean,FALSE
17127,41416781,RYEHOUSE,MANHATTAN,11,"WEST 17 STREET",10011,2122557260,American,FALSE
17128,40388863,"LA RIVISTA RESTAURANT",MANHATTAN,313,"WEST   46 STREET",10036,2122451707,Italian,FALSE
17129,40906490,"VIA DELLA PACE",MANHATTAN,48,"EAST    7 STREET",10003,2122535803,Italian,FALSE
17130,41463532,"CAPRI RISTORANTE PIZZERIA BAR",MANHATTAN,145,"MULBERRY STREET",10013,2126252332,Italian,FALSE
17131,40996589,"GENA'S GRILL",MANHATTAN,210,"1 AVENUE",10009,2124733700,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",FALSE
17132,40366379,"BLARNEY ROCK",MANHATTAN,137,"WEST   33 STREET",10001,2129470825,Irish,FALSE
17133,41189176,"PARK CAFE",MANHATTAN,861,"7 AVENUE",10019,2123154567,American,FALSE
17134,40760809,"EL NUEVO AMANECER RESTAURANT",MANHATTAN,117,"STANTON STREET",10002,2123879115,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",FALSE
17135,50037380,"SUPERIORITY BURGER",MANHATTAN,430,"E 9TH ST",10009,2122561192,Vegetarian,FALSE
17136,50032589,"BAR CATALINA",MANHATTAN,675,"9TH AVE",10036,2125414000,Mediterranean,FALSE
17137,40385157,"PANGEA RESTAURANT",MANHATTAN,178,"2 AVENUE",10003,2129950900,Mediterranean,FALSE
17138,40591490,"CAFE 53",MANHATTAN,1301,"AVENUE OF THE AMERICAS",10019,2129746075,Delicatessen,FALSE
17139,40401000,"DOWNTOWN BAKERY II MEXICAN FOOD",MANHATTAN,69,"1 AVENUE",10003,2122541757,Mexican,FALSE
